row_id,english_question,bangla_question
3800,"In the Cartesian coordinate system, there are points \(A(1,1)\), \(B(1,5)\), and \(C(3,1)\). The hyperbola \(y= \dfrac {k}{x}\) intersects with \(\triangle ABC\). What is the range of values for \(k\)?",
3801,"In the figure, the extended sides AD and BC of quadrilateral ABCD intersect at point F; sides DC and AB intersect at point E. If the angle bisectors of ∠AED and ∠AFB intersect at point O, ∠A = 60°, and ∠BCD = 130°, find ∠EOF.",
3802,"If point $\mathcal{P}$ is in the plane region , and point $\mathcal{Q}$ is on the curve $x^2 + (y + 2)^2 = 1$, what is the minimum value of $\left| PQ \right|$?
A. $\frac{3}{2}$
B. $\frac{4}{\sqrt{5}} - 1$
C. $2\sqrt{2} - 1$
D. $\sqrt{2} - 1$
E.",
3803,"As shown in the figure, a semicircle and a rectangle form a sheet of iron, where side AD of the rectangle is the diameter of the semicircle, and O is the center. Given AB = 1 and BC = 2, we cut out an isosceles triangle PMN such that base MN is perpendicular to BC and P lies on AB. Find the maximum area of triangle PMN.",
3804,"Xiao Ming accidentally broke the round glass at home. Among the four pieces of shards shown in the image, which piece of glass should Xiao Ming take to the store to match the original size of the round glass?
A. Piece 1
B. Piece 2
C. Piece 3
D. Piece 4",
3805,"In the figure, ABCD is a rectangle, where AB = 8, AE = 6, and EC = 3. Point F is the midpoint of segment BE, and point G is the midpoint of segment FD. Find the area of triangle CFG (the shaded part).",
3806,"Transforming a circle into an approximate rectangle, ( ) remains unchanged.",
3807,"The figure shows the three views of a geometric body with a volume of \(3\). What is the value of \(x\) in the front view?
A. \(2\)
B. \( \dfrac {9}{2}\)
C. \( \dfrac {3}{2}\)
D. \(3\)",
3808,"In the figure, AB is the diameter of circle O, and points C and D are on circle O. If ∠AOD = 30°, then ∠BCD = ___ °.",
3809,"In the figure, \(Rt\triangle O'A'B'\) is the oblique projection of \(\triangle OAB\), with the hypotenuse \(O'A'=2\). What is the area of \(\triangle OAB\)?
A. \( \dfrac { \sqrt {2}}{2}\)
B. \(1\)
C. \( \sqrt {2}\)
D. \(2 \sqrt {2}\)",
3810,"As shown in the figure, the following statements are made: 
 (1) There are 6 line segments in the figure; 
 (2) AB + BC > AC, because ""the shortest distance between two points is a straight line""; 
 (3) To nail a wooden strip on the wall, at least 2 nails are needed, because ""two points determine a straight line""; 
 (4) The distance between points A and C in the figure is the length of line segment AC; 
 (5) There is exactly one line through point A that is perpendicular to line BD; 
 (6) Ray BD and ray DB are the same ray.
 The number of correct statements is ( ) .
A. 2
B. 3
C. 4
D. 5",
3811,"A triangular ruler with a 30° angle is placed on a protractor in such a way that point C coincides exactly with the edge of the protractor. The triangular ruler intersects the protractor at points A and B, where the reading at point B is 34°. What is the reading at point A? ( )
A. 92°
B. 94°
C. 96°
D. 98°",
3812,"In triangle ABC, angle BAC = 90°, AC = 12, AB = 10, point D is a moving point on AC, and circle O with diameter AD intersects BD at point E. What is the minimum value of segment CE?
A. 5
B. 6
C. 7
D. 8",
3813,"In the image, when two common triangular rulers are put together as shown, the angle \(∠α\) is ______ degrees.",
3814,"In the figure, the area of a ring is $9\pi$. The chord AB of the larger circle is tangent to the smaller circle at point C. What is the length of chord AB? ( )
A. 9
B. 18
C. 3
D. 6",
3815,The shaded area in the figure is a parallelogram. Find its area (unit: decimeters).,
3816,"The image shows the net of a cube, with the words ""I, Love, Heavy, Celebration, One, Middle"" marked on it. The word opposite to ""I"" is ( )
A. Heavy
B. Celebration
C. One
D. Middle",
3817,"In the figure, in a 4\( \times \) 4 square grid, triangle MNP rotates around a certain point by a certain angle, resulting in triangle M<sub>1</sub>N<sub>1</sub>P<sub>1</sub>. Therefore, the center of rotation must be ( )
A. Point E
B. Point F
C. Point G
D. Point H",
3818,"In the figure, when the right-angle vertices of two triangular plates are coincided and overlapped, if \( \angle 1 = 40^\circ \), then \( \angle 2 = \) degrees.",
3819,"Grandma's birthday is coming up, and Mom bought a gift box that is 50 cm long, 30 cm wide, and 10 cm high, filled with Grandma's favorite peanut candy. The gift box is tied with a beautiful ribbon, and 15 cm of ribbon is used for the knot. How long is this ribbon approximately?",
3820,"Xiao Ming is playing with a triangular ruler. He found that using four identical right triangles with a 30° angle (as shown in Figure 1), he can form a larger right triangle with a 30° angle (as shown in Figure 2). To create a larger right triangle with a 30° angle based on Figure 2, how many additional right triangles with a 30° angle (as shown in Figure 1) are needed? ( )
A. 4
B. 5
C. 6
D. 7",
3821,"In the figure, 13 steel bars of equal length are welded to reinforce the frame. If AP<sub>1</sub> = P<sub>1</sub>P<sub>2</sub> = P<sub>2</sub>P<sub>3</sub> = ... = P<sub>13</sub>P<sub>14</sub> = P<sub>14</sub>A, then the degree measure of ∠A is .",
3822,Rewrite the scale shown on the map into a numerical scale.,
3823,"As shown in the figure, there is a tree on a slope with an angle of 15°. When the sunlight makes an angle of 50° with the horizontal line, the length of the tree's shadow BC on the slope is measured to be 7 meters. Find the height of the tree (accurate to 0.1m). (Reference data: \( \sin 15° \approx 0.26, \cos 15° \approx 0.97, \tan 15° \approx 0.27, \sin 50° \approx 0.77, \cos 50° \approx 0.64, \tan 50° \approx 1.19 \) )",
3824,"In the figure on the right, triangle ABC is inscribed in a circle, D is the midpoint of arc BC, and ∠BAC = 50°. What is the measure of ∠DBC in degrees?",
3825,"Sunlight shines through window AB into the room, leaving a bright area DE on the ground measuring 2.7 meters (as shown in the figure). Given that the distance from the bright area to the corner of the wall below the window EC is 8.7 meters, and the height of the window AB is 1.8 meters, what is the height BC of the bottom edge of the window from the ground?",
3826,"In the figure, it is known that AB is the diameter of circle O, and chord CD is perpendicular to AB at point E. Given that CD = 16 cm and AB = 20 cm, find the length of AE.",
3827,"As shown in the figure, the area of square ABCD is 12 square centimeters. Point M is the midpoint of side AD, and point N is the midpoint of segment BG. The area of the shaded part is ___ square centimeters.",
3828,Which of the following plane figures is both axisymmetric and centrally symmetric?,
3829,"In the figure, the area of trapezoid ABCD is 35 square centimeters, AE = ED, and the areas of triangles A, B, and C are equal. Find the area of the shaded region.",
3830,"There are some cubic packaging boxes placed in the warehouse. The shapes seen from the top, left, and front are as shown in the figure. How many packaging boxes are there?",
3831,"In the figure, PA is the tangent to circle O, A is the point of tangency, and PO intersects circle O at point B. Given that PA = 4 and OA = 3, find the value of cos∠APO.
A. 4/5
B. 4/5
C. 3/5
D. 4/3",
3832,"The image shows the three views of a workpiece, with dimensions marked. What is the volume of this workpiece?",
3833,"In the figure, line $l_1 \parallel l_2$, circle $O$ is tangent to lines $l_1$ and $l_2$ at points $A$ and $B$, respectively. Points $M$ and $N$ are moving points on lines $l_1$ and $l_2$, respectively, and line segment $MN$ translates along $l_1$ and $l_2$. If the radius of circle $O$ is 1 and $\angle AMN = 60^\circ$, which of the following conclusions is incorrect? ( )
A. $l_1$ and $l_2$ are 2 units apart
B. When $MN$ is tangent to circle $O$, $AM= \sqrt{3}$
C. $MN= \frac{4}{3} \sqrt{3}$
D. When $\angle MON=90^\circ$, $MN$ is tangent to circle $O$",
3834,"The image (1994•Guangzhou Independent Enrollment) shows a road map. Person A and Person B start from point A at the same time. Person A walks 24 meters per minute along the path A-B-D-A-B-D..., while Person B walks 14 meters per minute along the path A-B-C-D-A-B-C-D. Where do they first meet after starting? (Meeting means both arrive at the same location at the same time.)",
3835,Three cubes with side length 30 cm are stacked in a corner as shown in the image. What is the total exposed surface area?,
3836,"Given that the large circle ⊙O<sub>2</sub> passes through the center of the small circle ⊙O<sub>1</sub>, and the two circles intersect at points A and B, point D is on the small circle, and point C is on the large circle. If ∠ACB = 48°, then ∠ADB equals .",
3837,"Given a semicircular workpiece, initially placed with its diameter parallel to the ground, it is flipped without sliding to protect the arc part from damage, making its diameter touch the ground. Then it is translated 50 meters along the ground. The diameter of the semicircle is 4 meters. What is the length of the path traveled by the center O?",
3838,"(2009 Spring • Hongkou District Final Exam) As shown in the image, in the rectangular parallelepiped ABCD-EFGH, the positional relationship between edge AD and face DCGH is ____.",
3839,"In the figure, the side length of each small square is 1. Which of the shaded triangles in the figure below is similar to the shaded triangle in the lower left image?",
3840,"In the Cartesian coordinate system, given points A (2, 4) and B (2, 0), if triangle OAB is reduced by half with O as the center, what are the coordinates of the point corresponding to A?
A. (1, 2)
B. (-1, -2)
C. (1, 2) or (-1, -2)
D. (2, 1) or (-2, -1)",
