row_id,english_question,bangla_question
2200,"The figure is a planar unfolding of a geometric body, where ABCD is a square, and E and F are the midpoints of PA and PD, respectively. In this geometric body, the following four conclusions are given: 
① Line BE and line CF are skew; 
② Line BE and line AF are skew; 
③ Line EF is parallel to plane PBC; 
④ Plane BCE is perpendicular to plane PAD. 
How many of the statements are correct?",
2201,"In the figure, CD is perpendicular to AB at point D, point F is any point on BC, FE is perpendicular to AB at point E, and ∠1 = ∠2 = 30°, ∠3 = 84°. Find the degree measure of ∠ACB.",
2202,"In the figure, line L represents a river, and P and Q are two villages. A water pump station needs to be built at some point on line L to supply water to both P and Q. There are four proposed pipeline layouts shown, with solid lines indicating the laid pipelines. Which layout requires the shortest pipeline? ( )",
2203,"In the figure, the diameter EF of circle O is 10 cm, and the chords AB and CD are 6 cm and 8 cm respectively, with AB parallel to EF and CD. Find the sum of the areas of the shaded parts in the figure.",
2204,"Given the shaded area of a square is 4.5, what is the length of the side of the square?",
2205,"In the figure, AB is parallel to EF and CD, and EG is parallel to DB. How many angles are equal to ∠1 (excluding ∠1 itself)?
A. 6
B. 5
C. 4
D. 3",
2206,"In triangle ABC, ∠C=90°, BC=6. Points D and E are on sides AB and AC respectively. When triangle ADE is folded along DE, point A lands at point A'. If A' is the midpoint of CE, what is the length of the crease DE?
A. 1
B. 6
C. 4
D. 2",
2207,"As shown in the figure, the system of inequalities representing the shaded area is ( )
A. $ \begin{cases} y≥-2, \\ 3x-2y+6＞0 \\ x＜0 \end{cases}$
B. $ \begin{cases} y＞-2, \\ 3x-2y+6≥0 \\ x≤0 \end{cases}$
C. $ \begin{cases} y＞-2, \\ 3x-2y+6＞0 \\ x≤0 \end{cases}$
D. $ \begin{cases} y＞-2, \\ 3x-2y+6＜0 \\ x＜0 \end{cases}$",
2208,A factory needs to process a batch of tea canisters. The designer provided the three views of the tea canister. Please determine the area of steel plate required to make each sealed canister based on the three views. (Unit: millimeters),
2209,"In the figure, AB is parallel to CD, and ∠1 = 20°, ∠2 = 45° + α, ∠3 = 60° - α, ∠4 = 40° - α, ∠5 = 30°. What is the value of α?
A. 10°
B. 15°
C. 20°
D. 25°",
2210,"As shown in the figure, line AB intersects circle O at points A and B, with point O on line AB and point C on circle O. Given that ∠AOC = 40°, point E is a moving point on line AB (not coinciding with point O), and line EC intersects circle O at another point D, how many points satisfy the condition DE = DO?",
2211,"In the figure, CB is tangent to circle O at point B, CA intersects circle O at point D, and AB is the diameter of circle O. Point E is a point on arc ABD, different from points A and D. If ∠C = 50°, what is the degree measure of ∠E?",
2212,Calculate the area of the shaded part as shown in the figure (unit: cm),
2213,"In the figure, AD is parallel to BC, BC = 2AD, and AC intersects BD at point O. If \( \overrightarrow{AO} = \overrightarrow{a} \) and \( \overrightarrow{OD} = \overrightarrow{b} \), then express the vector \( \overrightarrow{AB} \) in terms of \( \overrightarrow{a} \) and \( \overrightarrow{b} \) as ______.",
2214,"In the figure, the two shapes, A and B, are composed of five cubes with a side length of '1'. Which of their three views is completely consistent? ( )
- All three views are consistent
B. - Front view
C. - Top view
D. - Left view
E. -",
2215,"A rectangular piece of paper ABCD is folded along EF, and the intersection point of ED and BC is G. Points D and C are positioned at M and N respectively. If ∠EFG = 52°, then find ∠2.",
2216,The area of the shaded part. (Unit: cm),
2217,A water wheel with radius 4m rotates counterclockwise around center O at 4 revolutions per minute. The center O is 2m above the water surface. Point P starts at the water surface (P₀) and moves upward. Find the time required for point P to reach the highest point for the first time.,
