row_id,english_question,bangla_question
3400,"In the figure (2013 Autumn, Yixing City Final Exam), points A and D are on circle O, BC is the diameter, and if ∠D = 35°, then the degree measure of ∠COA is .",
3401,"In the figure, P is the center of the cube ABCD-A1B1C1D1. The projection of triangle PAC on the various faces of the cube may be ( )
A. (1), (2), (3), (4)
B. (1), (3)
C. (1), (4)
D. (2), (4)",
3402,"In the figure, there is a rectangle with a length of 20 meters and a width of 14 meters. The shaded part has a width of 2 meters. Find the area of the shaded part.",
3403,"In triangle ABC, point B is at the origin, point A is 6 km east of B, and point C is located 60° north-east of B. Point A is also located 52° south-east of C. Calculate the perpendicular distance from point C to line segment AB, and determine whether this distance is less than 1.8 km.",
3404,"A regular hexagon with a side length of 2 is divided into smaller equilateral triangles by three sets of parallel lines. If one equilateral triangle is randomly selected from the figure, what is the probability that the selected triangle has a side length of exactly 2?
A. $\frac { 1 } { 4 }$
B. $\frac { 3 } { 16 }$
C. $\frac { 6 } { 19 }$
D. $\frac { 1 } { 3 }$",
3405,"In the grid paper, choose one small square marked with the number \(①②③④\) to shade, so that it forms a centrally symmetric figure with the shaded part in the image. The number of the small square is \((\) \()\)
A. \(①\)
B. \(②\)
C. \(③\)
D. \(④\)",
3406,"In the image (2013 Spring, Changsha County School-level Midterm), the perimeter of part A is greater than the perimeter of part B. (Determine if this statement is true or false)",
3407,The three views of a certain geometric body are shown in the figure. What is the volume of this geometric body?,
3408,"Among the following five black Chinese characters, how many are axisymmetric shapes (__)?
Options: 
(A) 1 
(B) 2 
(C) 3 
(D) 4",
3409,"In the figure, in parallelogram ABCD, ∠ABD = 30°, AB = 4, AE ⊥ BD, CF ⊥ BD, and points E and F are exactly the trisection points of BD. M and N are the midpoints of AB and CD, respectively. What is the area of quadrilateral MENF?
A. 3 \sqrt{3}
B. \sqrt{3}
C. 3 \sqrt{2}
D. \sqrt{2}",
3410,"The number of beautiful patterns below that are both axis-symmetric and centrally symmetric is ( )
A. 1
B. 2
C. 3
D. 4",
3411,"The three views of a geometric body and its dimensions are shown in the figure. What is the volume of this geometric body? ( ) 
A. \( \frac{28}{3} \)
B. \( \frac{28 \sqrt{2}}{3} \)
C. 28
D. \( 22 + 6\sqrt{3} \)",
3412,"In the figure, if AB is parallel to CD, and EF intersects AB and CD at points F and E respectively, with ∠1 = 40°, and FC bisects ∠EFA, then ∠EFC = ______ degrees.",
3413,"The three views of a geometric body are shown in the figure, then the surface area of this geometric body is ( )
A. 220+15π
B. 208+15π
C. 200+9π
D. 200+18π",
3414,"A teapot is placed on the table, and four students observe it from their respective directions. From left to right, which sequence correctly matches the students to the views shown? A. ①②③④ B. ①③②④ C. ②④①③ D. ④③①②",
