row_id,english_question,bangla_question
4400,"The figure shows the three views of a geometric body constructed from cubes with a side length of \(1\). The number of cubes with a side length of \(1\) in the figure is \((\) \()\)
A. \(5\)
B. \(6\)
C. \(7\)
D. \(8\)",
4401,"In the figure, line segment \(AB\) is parallel to line segment \(CD\), and line segment \(CB\) bisects angle \(ACD\). If \(∠1=54^{\circ}\), then \(∠2=\) \({\,\!}^{\circ}.\)",
4402,"In the figure, it is known that AB and CD represent two buildings that are 30 meters apart. Xiao Ming observes from point B at the base of the building. When the angle of elevation increases to 30 degrees, he can just see the image of the top point A of building AB through the glass curtain wall of building CD. What is the height of building AB?
A. 10√3 meters
B. 20√3 meters
C. 30√3 meters
D. 60 meters",
4403,"At the north gate of our district's children's park, there is a stone arch bridge. The distance from the top of the arch bridge to the water surface, CD, is 8 cm, and the radius of the arch bridge, OC, is 5 cm. What is the width of the water surface, AB, in meters?",
4404,"Given that in rectangle ABCD, AB = 3 cm and AD = 9 cm, if this rectangle is folded so that point B coincides with point D, and the crease is EF, then the area of triangle ABE is ( )
A. 6 cm²
B. 8 cm²
C. 10 cm²
D. 12 cm²",
4405,"A square ABCD forms four equal arcs (shaded areas) with its circumscribed circle. Given that the total area of the shaded parts is 45.6 square decimeters, what is the area of the circle?",
4406,"In triangle ABC, point D is on side AB and point E is on side AC. What additional condition ensures that triangle ABC is similar to triangle AED?",
4407,"In the following four cube shapes, A and B are two vertices of the cube, and M, N, P are the midpoints of the edges they are located on. Which of the shapes can be concluded that AB is parallel to the plane MNP?
A. ③④;
B. ①②;
C. ②③;
D. ①④
E.",
4408,"As shown in the figure, sunlight enters the classroom through the window. The length of the shadow of the window frame \(AB\) on the ground is \(DE=1.8m\), the distance from the bottom edge of the window to the ground is \(BC=1m\), and \(EC=1.2m\). What is the height of the window \(AB\) in meters?",
4409,"As shown in the figure, there is a slope AB by the river, with a gradient of i=4:3, and AB=10m. Xiao Ming stands at point G on the slope and sees a small boat C in the river directly in front of him. At this moment, the angle of depression to the boat C is 30°. The distance from Xiao Ming's eyes to the ground (DG) is 1.5m, and BG is 1m, with BG parallel to the line CA (CA, DC, and AB are in the same plane). What is the length of CA in meters? (Result accurate to 0.1m, reference data \(\sqrt{3} \approx 1.7\))",
4410,"In the figure, the vertices of triangle ABC are all points on a square grid. What is the value of \( \cos \angle ABC \)?",
4411,"In the figure, \(\triangle ABC\) is an inscribed triangle in circle \(⊙O\), and \(∠ACB=26^{\circ}\). What is the degree measure of \(∠ABO\)?
A. \(64^{\circ}\)
B. \(52^{\circ}\)
C. \(54^{\circ}\)
D. \(70^{\circ}\)",
4412,"In the given figure, AB ∥ MN ∥ FG ∥ DC, AD ∥ CE, and BC ∥ DE. How many more trapezoids than triangles are there in the figure?",
4413,Find the area of the shaded part in the figure. (Unit: decimeters),
4414,"In the figure, the diameter of circle $A$ is 10, passing through points $C$ and $O$. Point $B$ is a point on the upper arc of circle $A$ to the right of the $y$-axis, and $\angle OBC = 30^{\circ}$. What are the coordinates of point $C$?
A. (0, 5)
B. (0, \quad\quad\quad\quad5\sqrt{3})
C. (0, {\frac{5}{2}}{\sqrt{3}})
D. (0, {\frac{5}{3}}{\sqrt{3}} \cdot )",
4415,What is the area of the square in the figure (in square centimeters)?,
4416,"Under the leadership of the municipal party committee and the municipal government, the people of the city worked together to successfully create our city as a 'National Civilized City'. To commemorate this, Xiao Hong specially made a cube toy, and its unfolded view is shown in the image. The character opposite to the character '全' (quán) on the original cube should be ( )
A. 文
B. 明
C. 城
D. 市
E.",
4417,"In the figure, point D is any point on side AB of triangle ABC. Please add a condition to make triangle ABC similar to triangle ACD.",
4418,"A cube placed horizontally has its six faces labeled as ""front, back, top, bottom, left, right."" The image shows a net of the cube. If the ""锦"" symbol represents the right face of the cube, then the ""______"" symbol represents the left face of the cube.",
4419,"In the figure, the diameter \( AB \) of triangle \( \Delta O \) is perpendicular to the chord \( CD \), with the foot of the perpendicular being \( \mathcal{E} \). Given that \( \angle A = 22.5^{\circ} \) and \( OC = 4 \), what is the length of \( CD \)?
A. $2\sqrt{2}$
B. $4$
C. $4\sqrt{2}$
D. $8$",
4420,"The figure below is a geometric body constructed from several small cubic blocks, observed from three different directions. Please use small cubes to recreate the actual shape of this geometric body. How many small cubic blocks does it consist of?",
4421,"In the figure, there are ( ) angles that are less than a straight angle.
A. 10
B. 9
C. 7",
4422,"Given points A, B, and P on circle O, if ∠PBO = 15° and PA is parallel to OB, what is ∠AOB in degrees?",
4423,"In the figure, triangle ABC is congruent to triangle AEF. The sides AB and AE, AC and AF are corresponding sides. What is the measure of angle ∠EAF?
∠ACB
∠BAC
C. ∠F
D. ∠CAF",
4424,"On the weekend, Xiaofang and Xiaoli, both 1.6 meters tall, went to Xijiang Park to measure the height of the South Tower using the knowledge they learned. As shown in the figure, Xiaofang stood at point A and measured the angle of elevation to the top of the tower, α, to be 45°. Xiaoli stood at point B (A and B are collinear with the axis of the tower) and measured the angle of elevation, β, to be 30°. They also measured the distance between points A and B to be 30 meters. Assuming their eyes are 10 cm above their heads, calculate the height of the tower approximately (result accurate to 0.01, reference data: $ \sqrt {2} \approx 1.414$, $ \sqrt {3} \approx 1.732$).
A. 36.21 meters
B. 37.71 meters
C. 40.98 meters
D. 42.48 meters",
