row_id,english_question,bangla_question
600,"In the figure a, ABCD is a rectangular piece of paper, with AB = 6 cm and AD = 8 cm. E is a point on AD such that AE = 6 cm. The operations are: (1) Fold AB over to AE so that AB coincides with AE, creating the crease AF, as shown in figure b; (2) Fold triangle AFB to the right over BF as the crease, resulting in figure c. What is the area of triangle GFC?
A. 1 cm²
B. 2 cm²
C. 3 cm²
D. 4 cm²",
601,"Given the three views of a geometric body, calculate its surface area and volume. Choose the correct option from the following:
A. $7 + \sqrt{2}, 3$
B. $8 + \sqrt{2}, 3$
C. $7 + \sqrt{2}, \frac{3}{2}$
D. $8 + \sqrt{2}, \frac{3}{2}$",
602,"Given the figure, lines a and b are intersected by line c. Which condition can determine if a ∥ b? (A) ∠1 = ∠2 (B) ∠2 = ∠3 (C) ∠1 = ∠4 (D) ∠2 + ∠5 = 180°",
603,"In triangle ABC, as shown in the figure: BD=DE=EF=FC, AG=GH=HC. Given that the area of the shaded part is 20 square centimeters, what is the area of triangle ABC in square centimeters?",
604,"In the following 5 cube shapes, line l is a diagonal of the cube, and points M, N, and P are the midpoints of their respective edges. The sequence numbers of all shapes for which line l is perpendicular to plane MNP are ( )
A) ①③④
B) ①④⑤
C) ②④⑤
D) ①③⑤
E)",
605,"In the figure, AB is the diameter of circle $\odot O$, point C is on the circle, $\textit{C D}\perp\mathit{A B}$, and $\textit{D E}\parallel\mathit{B C}$. How many triangles similar to $\triangle A B C$ are there in the figure? ( )
A. 4
B. 3
C. 2
D. 1",
606,"In the Go board shown in the image, placed in a certain Cartesian coordinate system, the coordinates of White piece ② are (-7, -4) and the coordinates of White piece ④ are (-6, -8). Where is Black piece ① located?
A. (3, 7)
B. (-3, -7)
C. (3, 2)
D. (-3, -2)",
607,"The volume of the geometric body corresponding to the three views shown in the figure is ( )
A. 10.5
B. 11
C. 11.5
D. 12",
608,"In the Cartesian coordinate system xOy, the curves represented by the equations ax + by + c = 0 and ax^2 + by^2 = c are shown in the figure. What is the possible relationship between the constants a, b, and c?
A. c < a < 0 and b > 0
B. c < a < 0 and b < 0
C. a > c > 0 and b < 0
D. A or C",
609,"As shown in the image, the detector of the hot air balloon indicates that the angle of elevation to the top B of a tall building is 45°, and the angle of depression to the bottom C of the building is 60°. The horizontal distance AD from the hot air balloon to the building is 50m. Find the height of the building.",
610,"In the figure, AB is parallel to CD, and the lines l₁ and l₂ intersect AB and CD. Which of the following conclusions is correct? ( )
A. ∠1 + ∠2 = 180°
B. ∠2 + ∠4 = 180°
C. ∠1 + ∠4 = 180°
D. ∠3 + ∠4 = 180°",
611,"In right triangle ABC, where AB = AC and point D is the midpoint of BC. Angle MDN = 90 degrees, and angle MDN rotates around point D, with DM and DN intersecting sides AB and AC at points E and F, respectively. The following conclusions are given:
1. (BE + CF) = \( \frac{\sqrt{2}}{2} \) BC,
2. \( \mathsf{S}_{\Delta\Delta\mathtt{E F}} \leq \frac{1}{4} \mathsf{S}_{\Delta\Delta\mathsf{B C}} \),
3. \( \mathrm{S}_{\perp\!\!\perp\!\!\perp\!\!\!/;\mathrm{AEDF}} = \) AD·EF,
4. AD ≥ EF,
5. AD and EF may bisect each other.
The number of correct conclusions is [ ]
A. 1
B. 2
C. 3
D. 4",
612,"In the figure, the side length of each small square in the grid is 1. The three vertices of triangle ABC are all at grid points. What is the height from point C to side AB?",
613,"In the figure, point \(P\) is a point outside of angle \(∠AOB\). Points \(M\) and \(N\) are points on both sides of angle \(∠AOB\). The symmetric point \(Q\) of point \(P\) about line \(OA\) lies exactly on segment \(MN\), and the symmetric point \(R\) of point \(P\) about line \(OB\) lies on the extension of \(MN\). If \(∠PMO=33^{\circ}\) and \(∠PNO=70^{\circ}\), then the degree measure of \(∠QPN\) is ______.",
614,"A cube has a Chinese character written on each face, and its flat layout is shown in the image. What character is written on the face opposite to '胜' (Victory)?
A. 坚 (Jian)
B. 持 (Chi)
C. 就 (Jiu)
D. 利 (Li)",
615,"In the figure, there is a large tree AB on the hillside. Xiao Ming measures the angle of elevation to the top of the tree B from point C on the slope, which is 17°. The slope angle is given as 15°, the height of the theodolite CD is 1.5 meters, and the distance from the theodolite to the slope of the tree AC is 50 meters. Find the height of the tree AB (accurate to 0.1 meters).",
616,"The three views of a geometric body are shown in the figure on the right. What is the volume of this geometric body? ( )
A. $200+9\pi$
B. $200\,{+}18\pi$
C. $140\,{+}\,9\,\pi$
D. $140\!+\!18\pi$",
617,"The three views of a certain geometric body are shown in the figure. What is the surface area of this geometric body? \((\) \()\)
A. \(20 \sqrt {2}+16+2π\)
B. \(20 \sqrt {2}+16+4π\)
C. \(24 \sqrt {2}+16+4π\)
D. \(24 \sqrt {2}+16+2π\)",
618,"In the figure, the diagonally opposite sides AD and BC of the cyclic quadrilateral ABCD inscribed in circle O are extended to intersect at point P. The diagonals AC and BD intersect at point E. How many pairs of similar triangles are there in the figure?
A. 1 pair
B. 2 pairs
C. 3 pairs
D. 4 pairs",
619,"Tom bought a sealed rectangular glass toy filled with blue water. If the toy is placed as shown in the second image, what is the height of the water inside the rectangular container? (Unit: cm)",
620,"As shown in Figure 2, which of the following plane figures cannot form a cone? 
Options:",
621,"In the Cartesian coordinate system, the position of square ABCD is as shown in the figure. The coordinates of point A are (1, 0) and the coordinates of point D are (0, 2). Extend CB to intersect the x-axis at point A<sub>1</sub>. Construct square A<sub>1</sub>B<sub>1</sub>C<sub>1</sub>C, and extend C<sub>1</sub>B<sub>1</sub> to intersect the x-axis at point A<sub>2</sub>. Construct square A<sub>2</sub>B<sub>2</sub>C<sub>2</sub>C<sub>1</sub>, and continue this pattern. What is the area of the 2012th square?
A. 5•(3/2)2010
B. 5•(9/4)2010
C. 5•(9/4)2012
D. 5•(3/2)4022",
622,A 120 cm long ribbon is used to surround this picture frame (with a 2 cm connection). Is this ribbon long enough?,
623,"Triangle ABC is similar to triangle DEF. Determine the scale factor between the two triangles.
Choices:
(A) \frac { 1 } { 2 }
(B) \frac { 1 } { 1 }
(C) \frac { 2 } { 1 }
(D) \frac { 4 } { 1 }",
624,"As shown in the figure, when a patrol boat reaches point B on the sea, it learns that there is a fishing boat in distress 20 nautical miles to the north at point C. It immediately directs the rescue boat at port A to head to point C for rescue. It is known that point C is located at a direction of 45° east of north from point A, and port A is located at a direction of 30° west of north from point B. Find the distance between points A and C. (Results should be accurate to 0.1 nautical miles, reference data: $\sqrt{2} \approx 1.41$, $\sqrt{3} \approx 1.73$)",
625,"When manufacturing a bent pipe, it is often necessary to first calculate the ""unfolded length"" along the centerline, and then cut the material. The image below shows a section of a bent pipe, where \(∠O=∠O'=90^{\circ}\), and the radii of the two arcs of the centerline are both \(1000mm\). The unfolded length of this bent pipe is approximately \((π\) taken as \(3.14)\)( ).
A. \(9280mm\)
B. \(6280mm\)
C. \(6140mm\)
D. \(4570mm\)",
626,"Which of the following six shapes are axisymmetric shapes? ( )
A. 1 shape
B. 2 shapes
C. 3 shapes
D. 4 shapes",
627,"In the figure, the rectangle ABCD is folded along EF, making point B fall on point B' on side AD, and point A fall on point A'. If AE = a, AB = b, BF = c, please write out a relationship between a, b, and c.",
628,"In the figure (2016 Autumn, Heping District Midterm), using a ruler and compass to construct ∠PCD = ∠AOB, which arc \(\sim MN\) is ( )
- An arc with center C and radius OE
B. - An arc with center C and radius EF
C. - An arc with center G and radius OE
D. - An arc with center G and radius EF",
629,"The figure below shows the three views of a certain geometric body. What is the volume of this geometric body? ( )
A. $1$
B. $\frac{1}{3}$
C. $\frac{1}{2}$
D. $\frac{3}{2}$",
630,"As shown in the figure, there is a square pond with a side length of 20m, surrounded by grass. There are trees at points A, B, C, and D, with distances AB = BC = CD = 4m. A 5m long rope is used to tie a cow to one of the trees. To maximize the area where the cow can move on the grass, the rope should be tied at ( )
A. A or C
B. B
C. B or D
D. D",
631,Calculate the volume of the cylinder below. (Unit: cm),
632,"As shown in the figure, point P is a point on the hyperbolic function $y=\frac{k}{x}$. Line PA is perpendicular to the x-axis at point A, and line PB is perpendicular to the y-axis at point B. If the area of rectangle OAPB is 2, what is the relationship of this hyperbolic function?",
633,"A square ABCD with side length 8 has a circle ⊙O with diameter AB. An angle ∠DAM = 30° is constructed at point A, intersecting CD at M. Triangle ADM is rotated counterclockwise around point A by angle α (0° < α < 150°). During rotation, line AD intersects ⊙O at point F. When DM is tangent to ⊙O, find the value of α.",
634,"In the figure, the angle between two plane mirrors a and b is α. A light ray AO, parallel to b, strikes α and after two reflections, the reflected ray O'B is parallel to a. What is the angle α?
A. 70°
B. 60°
C. 45°
D. 30°",
635,"As shown in the figure: ABCD is a rectangle with a length of 8 cm and a width of 6 cm, AF is 4 cm long. Find the area of the shaded part.",
636,"In the figure, in the square \(ABCB_{1}\), \(AB=1\) and the angle between \(AB\) and the line \(l\) is \(30^{\circ}\). Extend \(CB_{1}\) to intersect line \(l\) at point \(A_{1}\), and construct square \(A_{1}B_{1}C_{1}B_{2}\). Extend \(C_{1}B_{2}\) to intersect line \(l\) at point \(A_{2}\), and construct square \(A_{2}B_{2}C_{2}B_{3}\). Extend \(C_{2}B_{3}\) to intersect line \(l\) at point \(A_{3}\), and construct square \(A_{3}B_{3}C_{3}B_{4}\), and so on. Following this pattern, what is \(A_{2014}A_{2015}=\) ______ .",
637,"Given the parabola $y=ax^2+bx-1$ passing through points A (-1, 0) and B (m, 0) (where m > 0), and intersecting the y-axis at point C. Let the circle M pass through points A, B, and C. If there exists a point P on the parabola such that triangle APB is similar to triangle ABC, find the value of m.",
638,"As shown in the figure, the solid shape is composed of small cubes. How many small cubes are there in this solid shape?
A. 9
B. 10
C. 11
D. 12",
639,Xiao Ming used several 1 cubic centimeter cube blocks to create a three-dimensional shape. Below are the views of the shape from different directions. The volume of this three-dimensional shape is ___ cubic centimeters.,
640,"Given point A(5, 0), line y = x + b (where b > 0) intersecting the y-axis at point B, and ∠α = 75°, find the value of b.",
641,The front view and side view of a certain geometric body are shown in the figure. What could the top view of this geometric body not be?,
642,"In the figure, ∠A=α, ∠B=40°, ∠C=20°, ∠O=4α, find α in degrees.",
643,"In quadrilateral ABCD, points E and F are the intersection points of the extended lines of two pairs of opposite sides. EG and FG bisect angles ∠BEC and ∠DFC respectively. If ∠ADC = 60° and ∠ABC = 80°, what is the measure of angle ∠EGF?
A. 140°
B. 130°
C. 120°
D. 110°",
644,"If point P is in the plane region , and point Q is on the curve $x ^ { 2 } + ( y + 2 ) ^ { 2 } = 1$, what is the minimum value of $| PQ |$?
A. $2 \sqrt { 2 } - 1$
B. $\frac { 4 } { \sqrt { 5 } } - 1$
C. $\sqrt { 5 } - 1$
D. $\sqrt { 2 } - 1$",
645,"In the figure (2010 Spring, Anyang City School Level Final Exam), a rectangular strip of paper ABCD is folded along AF. Given that ∠ADB = 15°, and AE is parallel to BD, what is the measure of ∠EFC in degrees?",
646,How many small shapes can be cut from the grid paper in Figure 1 to form the shape in Figure 2 at most?,
647,"As shown in the figure, if a square piece of paper with a side length greater than \(10\) is cut into \(5\) parts, then the perimeter of the small square in the middle (the shaded part) is ______.",
648,"In triangle ABC, BC = 15 cm, BP and CP are the angle bisectors of ∠ABC and ∠ACB respectively. PD is parallel to AC and intersects BC at point D, PH is perpendicular to AB at H. Given that PH = 3 cm and BH = 6 cm, the area of triangle PBD is ______ cm².",
649,"As shown in the figure (2011, Jieyang Mock Exam), the angle bisector BD of triangle ABC inscribed in the circle intersects AC at point D and intersects the circle at point E. Connect AE. Given that ED = 3 and BD = 6, find the length of segment AE.",
650,"In the figure, a square is divided into thirty-six smaller squares, each with an area of 1. Points A and B are located on two grid points. The question asks whether there exists a point C on the grid such that the area of triangle ABC is 2. How many such points are there?
A. 3
B. 4
C. 5
D. 6",
651,"As shown in the figure, the paper of a general book is obtained by repeatedly folding the original paper. The rectangle $A B C D$ is folded along $E F$, and then the rectangle $E F C D$ is folded along $M N$, and so on. If all the various formats of rectangles are similar, then what is the value of $\frac{A B}{A D}$?
A. $0.618$
B. $\frac{\sqrt{2}}{2}$
C. $\sqrt{2}$
D. $^2$",
652,The base of a quadrangular pyramid is a rhombus. Its three views are shown in the figure. What is the volume of this quadrangular pyramid?,
653,"In the figure, the line $y=-x+b$ intersects the hyperbola $y= \frac{1}{x}$ (for $x>0$) at points A and B, intersects the x-axis and y-axis at points E and F respectively, AC is perpendicular to the x-axis at point C, and BD is perpendicular to the y-axis at point D. When $b=$, the sum of the areas of triangles ACE, BDF, and ABO equals $\frac{3}{4}$ of the area of triangle EFO.",
654,"At train stations, airports, post offices, and other places, there are services that provide packing for travelers. Now there is a box with a length of a, a width of b, and a height of c. According to the way shown in the figure, the length of the packing strap (not counting the length of the joints) should be at least ( )
A. a + 3b + 2c
B. 2a + 4b + 6c
C. 4a + 10b + 4c
D. 6a + 6b + 8c",
655,Calculate the volume of the cone as shown in the figure. (Unit: decimeters),
656,The three views of a geometric body composed of several cubes with a side length of 1 are shown in the figure. What is the volume of the geometric body?,
657,"In the figure, it is known that AB is the diameter of circle O, AD is tangent to circle O at point A, and point C is the midpoint of segment BE. Which of the following conclusions is not valid?
OC ∥ AE
EC = BC
∠BOC = 2∠CAE
D. AC ⊥ OE",
658,"In the figure, the sum of angles \(∠A + ∠B + ∠C + ∠D + ∠E + ∠F\) is given as 
A. \(180^{\circ}\)
B. \(360^{\circ}\)
C. \(540^{\circ}\)
D. \(720^{\circ}\)",
659,"In the figure, given that the angle bisectors of the three internal angles of triangle \(\triangle ABC\) intersect at point \(O\), extend line \(BA\) to point \(D\) such that \(AD=AO\), connect \(DO\), and if \(BD=BC\) and \(∠ABC=54^{\circ}\), then the degree measure of \(∠BCA\) is ______ \({\,\!}^{\circ}.\)",
660,"The image shows a 49-square Minesweeper game designed by Xiao Li, where ""★"" represents mines (the mines shown in the image are hidden in the game). Point A can be represented as (2, 3). If Xiao Hui does not want to end the game by stepping on a mine, which of the following options should she choose?
A. (7, 2)
B. (2, 6)
C. (7, 6)
D. (4, 5)",
661,"As shown in the image, a student broke a triangular piece of glass and now needs to buy a new piece of glass that is exactly the same size and shape. What is the easiest way to do this?
A. Bring piece ① and piece ②
Bring piece ①
C. Bring piece ②
D. Bring piece ③",
662,"As shown in the figure, there is a bronze statue of the famous Tang Dynasty poet Han Yu built on the small island in North Lake Park, Chenzhou. The base of the statue is point A. A person at point B on the shore measures that A is in the direction of 60° east of north from B. Then, they walk straight along the shore for 200 meters to point C, where they measure again that A is in the direction of 30° east of north from C (points A, B, and C are on the same plane). What is the distance from the base A of the statue to the shore BC (result accurate to 0.1 meters, reference data: \(\sqrt{3} \approx 1.732\))?",
663,"As shown in the figure, the large square is composed of four 1$\times$1 small squares. Then, ∠1 + ∠2 + ∠3 + ∠4 = ( )
A. 180°
B. 150°
C. 135°
D. 120°",
664,"In rectangle ABCD, when angles B and D are folded such that sides BC and AD fall exactly on diagonal AC, let E and G be the intersection points of the creases with AB and CD respectively. Determine the shape of quadrilateral AECG.",
665,"In the figure, the side length of the small regular hexagon is half that of the large hexagon. O is the center of the small regular hexagon, and A is one of its vertices. If the small regular hexagon rolls around the inside of the large hexagon for one complete turn and returns to its original position, what is the angle of rotation of OA? ( )
A. 240°
B. 360°
C. 540°
D. 720°",
666,"Given that triangles ΔABC and ΔDBC lie in mutually perpendicular planes, AB = BC = BD, and ∠CBA = ∠DBC = 120°, find the cosine value of the dihedral angle A-BD-C.",
667,"Given that point G is the circumcenter of triangle ABC, and GA, GB, and GC are three unit vectors, and the equation \(2GA + AB + AC = 0\) holds. As shown in the figure, the vertices B and C of triangle ABC move along the positive half-axis of the x-axis and the positive half-axis of the y-axis, respectively, with O being the origin. What is the maximum value of \(|OA|\)?
A. 2
B. 3
C. 2
D. 3",
668,"如图,在⊙O中,∠AOB的度数为160°,C是⁀{AB}上一点,D,E是⁀{AB}上不同的两点(不与A,B两点重合),则∠D+∠E的度数为多少?
Choices:
(A) 160°
(B) 140°
(C) 100°
(D) 80°",
669,"Given the diagram with lines a₁ and a₂ intersected by two transversals, if ∠1 = ∠2 or ∠3 = ∠4, what can be concluded about the relationship between a₁ and a₂?",
670,"In the figure, given that \(AB \parallel CD \parallel EF\), which of the following conclusions is correct?
\( \dfrac {AD}{DF}= \dfrac {BC}{CE}\)
\( \dfrac {BC}{CE}= \dfrac {DF}{AD}\)
\( \dfrac {CD}{EF}= \dfrac {BC}{BE}\)
\( \dfrac {CD}{EF}= \dfrac {AD}{AF}\)",
671,"Given that ∠1 = 40°, find ∠2.",
672,"How many quadrilaterals are there in the figure?
A. 3
B. 4
C. 5",
673,"To check whether the size of a steel ball meets the requirements, a workpiece groove is designed with both bottom angles being 90°. The dimensions are as shown in the figure (unit: cm). If the steel ball in the figure is qualified, please calculate the diameter of this steel ball in cm based on the data in the figure.",
674,"In the figure, the side length of each small square in the grid is 1. The three vertices of triangle ABC are all at the grid points. What is the area of triangle ABC? ( )
A. 5
B. 3.5
C. 2.5
D. 2",
