row_id,english_question,bangla_question
200,"In triangle ABC, ∠A=90°, ∠C=30°, and BC=12 cm. Triangle ABC is rotated counterclockwise 90° around the midpoint P of its hypotenuse to position triangle DEF, where DF intersects BC at point H. Find the area of the overlapping part of triangles ABC and DEF.",
201,"As shown in the figure, the correct conclusions are ______ (select all the correct conclusion numbers) 
(1) If \(AB \parallel CD\), then \(∠3 = ∠4\); 
(2) If \(∠1 = ∠BEG\), then \(EF \parallel GH\); 
(3) If \(∠FGH + ∠3 = 180^{\circ}\), then \(EF \parallel GH\); 
(4) If \(AB \parallel CD\), \(∠4 = 62^{\circ}\), and \(EG\) bisects \(∠BEF\), then \(∠1 = 59^{\circ}\).",
202,"In the Tetris game, if a row is filled with small square blocks, all the small squares in that row will automatically disappear. Now, the bottom three rows of the game screen have formed a pattern as shown in the image, and a small square block is moving down from the top of the screen. To make all the small squares in the bottom three rows disappear automatically, which operation should you perform? A. First rotate 90° counterclockwise, then move left B. First rotate 90° clockwise, then move left C. First rotate 90° counterclockwise, then move right D. First rotate 90° clockwise, then move right",
203,"In the figure, two triangles are congruent, and some side lengths and angles are known. Then \(∠α=\) ______ degrees.",
204,"As shown in the figure, a rectangular piece of paper is folded in half and then folded in half again. After that, a corner is cut along the dashed line (which makes a 45-degree angle with the crease). When opened, what is the resulting plane figure?",
205,"Xiao Ming wants to measure the height of a building under sunlight. He designed a measurement scheme as follows: As shown in the figure, when Xiao Ming stands at point E, his shadow on the wall coincides with the shadow of the building on the wall, and their heights are exactly the same. At this time, Xiao Ming measured the height of the shadow on the wall CD = 1.2m, CE = 0.8m, CA = 30m (points A, E, C are on the same straight line). Given that Xiao Ming's height EF is 1.7m, please help Xiao Ming find the height of the building AB (result accurate to 0.1m).",
206,"In the figure, it is known that \(AB \parallel CD \parallel EF\), \(BC \parallel AD\), and \(AC\) bisects \(\angle BAD\). Then, the angles in the figure that are equal to \(\angle AGE\) are:
A. \(5\)
B. \(4\)
C. \(3\)
D. \(2\)",
207,"Ship A is at a bearing of 30° east of north from lighthouse P, and ship B is at a bearing of 70° east of south from P. If ship C is on the angle bisector of ∠APB, what is the bearing of ship C from lighthouse P?",
208,"The three views of a certain geometric body are shown in the figure. What is the surface area of this geometric body? ( )
A. \(\sqrt{2}\pi\)
B. 2 \(\sqrt{2}\pi\)
C. (2 \(\sqrt{2}\) +1) \(\pi\)
D. (2 \(\sqrt{2}\) +2) \(\pi\)",
209,":
As shown in the figure, which has a larger area, the square ABCD or the rectangle BDFE (__)
Options: 
(A) Rectangle
(B) Square
(C) Same size
(D) Cannot compare",
210,"In the figure, A and B are the two endpoints of the diameter AB of the circle. The perimeter of the shaded area ( ) the perimeter of the unshaded area.
A. Less than
B. Greater than
C. Equal to",
211,"A cube has six faces marked with the numbers -1, -2, -3, -4, -5, and -6, each number being different. The image shows three different placements of the cube, with the numbers on the bottom faces being a, b, and c. What is the product abc?",
212,"As shown in the figure, AB is the diameter of circle O, AD = DE, AE intersects BD at point C. ① There are 4 angles in the figure that are equal to ∠BCE. ② There are 5 isosceles triangles in the figure. ③ Quadrilateral OADE is an axis-symmetric figure. ④ AC • CE = DC • BC. ⑤ DE² = DC • DB. How many of the above conclusions are correct? ( )
A. 2
B. 3
C. 4
D. 5",
213,"As shown in the figure: A triangular piece of land is evenly divided among four families. There are four different methods of division. Points D, E, and F are the midpoints of segments BC, AC, and AB respectively, while points G and H are the midpoints of segments BF and AF respectively. Among these, the correct method of division is:
A. 1 method
B. 2 methods
C. 3 methods
D. 4 methods",
214,The figure shows the three views of a spatial geometric body composed of a cylinder and a square pyramid. Its volume is given as $12\pi + \frac{8}{3}\sqrt{5}$. Find the value of $x$ in the figure.,
215,"In the figure, AB = AC, and the bisectors of angles ∠ABC and ∠ACB are BD and CE, respectively, intersecting the circumcircle of triangle ABC at points D and E. If BD and CE intersect at point F, then quadrilateral AEFD is ( )
A. Circumscribed quadrilateral
B. Rhombus
C. Trapezoid
D. Rectangle",
216,"A right triangle with a 30° angle (as shown in the figure), with hypotenuse AB = 8 cm, has a hollow triangle DEF inside, where each side of triangle DEF is parallel to the corresponding side of triangle ABC, and the distance between corresponding sides is 1 cm. What is the perimeter of triangle DEF?
A. 5 cm
B. 6 cm
C. (6 - \sqrt{3}) cm
D. (3 + \sqrt{3}) cm",
217,"In the figure, the circle ⊙O intersects the sides OA and OE of the regular hexagon OABCDE at points F and G, respectively. What is the measure of the inscribed angle ∠FPG that subtends arc FG? ( )
A. 45°
B. 60°
C. 75°
D. 30°",
218,"In the figure (2007 Fengtai District Mock Exam), given points A (0, 5), B (1, 1), C (3, 2), D (4, 3), and the region where point P (x, y) is located is quadrilateral ABCD (including the boundary). If the objective function z = ax + y only achieves an optimal solution at point D, what is the range of values for the real number a?",
219,"In the figure, triangle ABC is rotated counterclockwise 90° around point A to obtain triangle AB<sub>1</sub>C<sub>1</sub>. The shaded area is the region swept by line segment BC. Given that AB = 4 and BC = 3, what is the area of the shaded region ( )?
A. 2π
B. \( \frac{9}{4} \pi \)
C. \( \frac{9}{2} \pi \)
D. 6",
220,"As shown in the figure: The small squares on the grid paper all have a side length of \(1\). The bold lines depict the three views of a certain geometric body. What is the volume of this geometric body? \((\) \()\)
A. \(4\)
B. \( \dfrac {16}{3}\)
C. \( \dfrac {20}{3}\)
D. \(8\)",
221,"A group of students in the third year of junior high school at a certain school is preparing to measure the height of a tree on campus during their spare time. One day, in the sunlight, one student measured a bamboo pole that was 1 meter long, and its shadow was 0.6 meters long. At the same time, another student measured the height of the tree and found that part of the tree's shadow did not fall entirely on the ground; part of it fell on the first step of the experimental building. At that moment, the length of the shadow on the ground was measured to be 4.6 meters, and the length of the shadow on the step was 0.2 meters. If the height of the first step is 0.3 meters, what is the height of the tree?",
222,"In the figure, line c intersects two parallel lines a and b. Which of the following statements is always true?
A. ∠1 = ∠5
B. ∠1 = ∠4
C. ∠1 = ∠3
D. ∠2 + ∠3 = 90°",
223,"In the figure, \(∠AOB\) is an angle placed in a square grid, then the value of \(\cos ∠AOB\) is ______.",
224,"In the figure, the heights of two buildings are given as $AB = CD = 30 \mathfrak{m}$, and the distance between the two buildings is $AC = 24 \textcircled{1}$. When the angle of sunlight with the horizontal line is $30^{\circ}$, find the height of the shadow of building A projected onto building B. (Result accurate to 0.01, $\sqrt{3} \approx 1.732$, $\sqrt{2} \approx 1.414$)",
225,"In the figure, given square ABED and square BCFE, if we randomly select three points from the six points A, B, C, D, E, and F, how many right triangles can be formed with these three points as vertices? ( )
A. 10
B. 12
C. 14
D. 16",
226,Calculate the volume (unit: cubic meters) (adapted from Zhejiang Education Edition review),
227,"Point A is located at (0, -100) in a coordinate system, and the road lies along the x-axis. Point B is located at an angle of 60° north of west from A, and point C is located at an angle of 45° north of east from A. A car travels from B to C in 15 seconds. Determine whether the car exceeds the speed limit of 60 km/h (which is 50/3 m/s). Use √3 ≈ 1.7.",
228,"A decorative chain made of small diamonds has had a part cut off, and the remaining part is shown in the figure. The number of small diamonds that may have been cut off is ( )
A. 3
B. 4
C. 5
D. 6",
229,"In the figure, a rectangle with length, width, and diagonal lengths of a, b, and c respectively is cut along the diagonal and combined with an isosceles right triangle with a leg length of c to form the shape on the right. Using the area compensation method, what equation relates a, b, and c?",
230,"As shown in the figure, the side length of the small squares on the grid paper is 1. The thick solid lines depict the three views of a certain triangular pyramid. What is the length of the longest edge of this triangular pyramid?
A. 3 $\sqrt{2}$
B. $\sqrt{19}$
C. $\frac{9}{2}$
D. $\sqrt{22}$",
231,"In the surface net of the cube below, if we cut off one square (shaded part), the remaining 5 squares form a centrosymmetric figure in option [___] 
Choices:",
232,"In the figure, shapes A, B, C, D, and E are all squares, and shapes M and N are right triangles. The areas of squares A, B, and C are 4.1, 2.9, and 2 respectively. What is the area of square D?",
233,"In the figure, which angle is corresponding to ∠1? ( )",
234,"In the figure, fold the circumcircle of triangle ABC such that point A coincides with the midpoint M of the minor arc \( \widehat{BC} \). The crease intersects AB and AC at points D and E, respectively. If \( BC = 5 \), what is the length of segment DE? ( )
A. \( \frac{5}{2} \)
B. \( \frac{10}{3} \)
C. \( \frac{10 \sqrt{3}}{3} \)
D. \( \frac{5 \sqrt{3}}{3} \)",
235,"As shown in the figure, the base length of the isosceles right triangle ABO is 2, and the side OB is on the x-axis. When triangle ABO is rotated counterclockwise by 45° around the origin O, the coordinates of point A<sub>1</sub> are ( )
A. (1, - $ \sqrt {2}$ )
B. (1, -1)
C. ( $ \sqrt {2}, - \sqrt {2}$ )
D. ( $ \sqrt {2}$ , -1)",
236,"The number of triangles in the figure is ( )
A. 6
B. 7
C. 8
D. 9",
237,"In the figure, a parallelogram is divided into nine smaller parallelograms by two pairs of lines parallel to its sides. If the area of the original parallelogram is 100 cm², and the area of the middle parallelogram (the shaded part) is 20 cm², what is the area of the quadrilateral ABCD?
A. 40 cm²
B. 60 cm²
C. 70 cm²
D. 80 cm²",
