row_id,english_question,bangla_question
3600,"In the parallelogram \(ABCD\), the angle bisector \(AG\) of \(∠BAD\) intersects \(BC\) at point \(E\). If \(BF=6\) and \(AB=5\), what is the length of \(AE\)?
A. \(4\)
B. \(6\)
C. \(8\)
D. \(10\)",
3601,"Given the three views of an inscribed regular tetrahedron in a sphere as shown in the figure, what is the surface area of the sphere?",
3602,"Among the following four symbols for green food, recycling, energy saving, and water saving, how many are neither axis-symmetric nor center-symmetric?
A. 1
B. 2
C. 3
D. 4",
3603,"In the given image, if a triangular ruler is placed as shown, what is the degree measure of ∠1?",
3604,The figure shows a part of a pattern completely tiled with isosceles trapezoids that are identical in shape and size. The degree measure of the larger internal angle of the isosceles trapezoid in this pattern is _________ degrees.,
3605,"In the Cartesian coordinate system shown in the figure, triangle ABC is translated 3 units to the right to obtain triangle A<sub>1</sub>B<sub>1</sub>C<sub>1</sub>. Then triangle A<sub>1</sub>B<sub>1</sub>C<sub>1</sub> is rotated 180° around point O to obtain triangle A<sub>2</sub>B<sub>2</sub>C<sub>2</sub>. Which of the following statements is correct? ()
∠AC<sub>2</sub>O=90°
B. ∠AC<sub>2</sub>O=80°
∠AC<sub>2</sub>O=60°
D. ∠AC<sub>2</sub>O=45°",
3606,"Given that quadrilateral ABCD is inscribed in circle O, and lines AC and BD intersect at point E, with AC bisecting angle BAD, how many pairs of similar triangles are there in the figure?
A. 8 pairs
B. 6 pairs
C. 4 pairs
D. 2 pairs",
3607,What is the front view of the given 3D figure?,
3608,"In the figure, within a radius of 100 kilometers from lighthouse O at sea level, there are reefs. A ship is sailing from west to east. At point A, it measures that lighthouse O is at a direction of 60° east of north. After continuing to sail for 100 kilometers, at point B, it measures that lighthouse O is at a direction of 37° east of north. Please make a judgment: does the ship need to change its course to avoid the reefs? ______ (Fill in 'yes' or 'no', reference data: sin37°≈0.6018, cos37°≈0.7986, tan37°≈0.7536, cot37°≈1.327, $ \sqrt {3}$ ≈1.732).",
3609,"As shown in the figure, there are several identical small cubes forming a geometric body with three different views. The number of small cubes that make up this geometric body is:
A. 3 cubes
B. 4 cubes
C. 5 cubes
D. 6 cubes",
3610,"In the figure (2012, Jiading District Mock Exam), given the parallelogram ABCD, point M is the midpoint of side BC. Let \( AB = a \) and \( AD = b \). Use vectors \( a \) and \( b \) to express the vector \( DM \).",
3611,"As shown in Figure 3, the height of the campus lamp is 200 cm, and it casts a shadow of 156 cm. The sunlight line NH is tangent to the circular lampshade at point M. Given that a vertical bamboo pole measuring 80 cm casts a shadow of 60 cm at the same time, find the radius of the lampshade. (Hint: The shadow length of the lamp equals the length of segment NG; if necessary, use the equation 156² + 208² = 260².)",
3612,"Which shape has the same volume as a cone?
A
B
C
D",
3613,"In the figure is the net of a cube. Therefore, on the face opposite to the one with the character '善', the character is ( )
A. Respect (敬)
Business (业)
C. Sincerity (诚)
D. Trust (信)",
3614,"In the triangle paper \(ABC\), where \(∠A=78^{\circ}\), \(AB=4\), and \(AC=6\), which of the shaded triangles cut along the dashed line in the figure are similar to the original triangle?
A. \(①②③\)
B. \(①②④\)
C. \(①③④\)
D. \(②③④\)",
3615,"In the figure, semicircles A and B are both tangent to the y-axis at point O. Their diameters CD and EF are both vertical to the x-axis. The two parabolas with vertex O pass through points C, E and points D, F respectively. What is the area of the shaded region in the figure?
A. π
B. \frac { 1 } { 2 } \pi
C. \frac 1 3 \pi
D. Insufficient conditions, cannot be solved",
3616,"In the figure, the lines \(a\) and \(b\) are parallel. If \(∠1=30^{\circ}\) and \(∠2=45^{\circ}\), what is the measure of \(∠3\)?
A. \(75^{\circ}\)
B. \(80^{\circ}\)
C. \(85^{\circ}\)
D. \(105^{\circ}\)",
3617,"In the figure, CA = AB = 4 cm, and the area of triangle ABE is 2 cm² larger than the area of triangle CDE. Find the length of CD.",
3618,"In the figure, the vertices of triangle ABC are all points on a square grid. What is the value of \( \cos \angle ABC \)?",
3619,"The figure shows two congruent right triangles, with their hypotenuse measuring 10 cm and the smaller acute angle measuring 30°. These two triangles are arranged in the shape shown in Figure 1, such that points B, C, F, and D are aligned on the same line, and point C coincides with point F. Triangle ABC in Figure 1 is rotated clockwise around point C to the position shown in Figure 2, so that point E falls on side AB, and line AC intersects DE at point G. What is the length of segment CG in cm (expressed in terms of square roots)?",
3620,"In the figure, which of the following statements is correct? ( )
A. If AB ∥ CD, then ∠1 = ∠2
B. If AD ∥ BC, then ∠3 = ∠4
C. If ∠1 = ∠2, then AD ∥ BC
D. If ∠1 = ∠2, then AB ∥ CD",
