row_id,english_question,bangla_question
400,"In the figure, the side length of the 4 small squares on the grid paper is 2. What is the total area of the three shaded sectors in the figure? ( )
A. \( \frac{1}{2} \pi \)
B. \( \pi \)
C. \( \frac{3}{4} \pi \)
D. \( \frac{3}{2} \pi \)",
401,"(2015•Ningbo) As shown in the figure, fold triangle ABC along the line passing through the midpoint D of AB, so that point A falls on point A<sub>1</sub> on side BC. This is called the first operation, and the distance from crease DE to BC is denoted as h<sub>1</sub>; after restoring the paper, fold triangle ADE along the line passing through midpoint D<sub>1</sub> of AD, so that point A falls on point A<sub>2</sub> on side DE. This is called the second operation, and the distance from crease D<sub>1</sub>E<sub>1</sub> to BC is denoted as h<sub>2</sub>; continuing this process... After the 2015th operation, the distance from crease D<sub>2014</sub>E<sub>2014</sub> to BC is denoted as h<sub>2015</sub>. If h<sub>1</sub>=1, what is the value of h<sub>2015</sub>?
A. $\frac { 1 } { 2 ^ { 2 0 1 5 } }$
B. $\frac { 1 } { 2 ^ { 2 0 1 4 } }$
C. 1- $\frac { 1 } { 2 ^ { 2 0 1 5 } }$
D. 2- $\frac { 1 } { 2 ^ { 2 0 1 4 } }$",
402,"In the right triangles \( \triangle ABC \) and \( \triangle DEF \), where \( \angle ACB = \angle DFE = 90^\circ \), point F is the midpoint of AB, and DF intersects AC at point G while EF intersects BC at point H. What is the relationship that holds true for AG, BH, and GH?",
403,"As shown in the figure, after folding a square three times and cutting along the dashed line to obtain Figure 1, the shape when Figure 1 is unfolded is",
404,"A geometric figure's three views are shown in the figure. This geometric figure is composed of four simple geometric bodies from top to bottom, with volumes denoted as V1, V2, V3, and V4. The top two simple geometric bodies are both rotational bodies, while the bottom two are polyhedra. Then, we have ( ) 
A. V1 < V2 < V4 < V3
B. V1 < V3 < V2 < V4
C. V2 < V1 < V3 < V4
D. V2 < V3 < V1 < V4",
405,A regular hexagon \(ABCDEF\) with a side length of \(1\) is rotated \(180^{\circ}\) around the line \(l\). What is the surface area of the geometric shape formed? ______,
406,"In the \(8 \times 4\) rectangular grid, where each small square has a side length of \(1\), if the three vertices of \(\triangle ABC\) are at the corresponding grid points, what is the value of \(\tan ∠ACB\)?
A. \( \dfrac {1}{3}\)
B. \( \dfrac {1}{2}\)
C. \( \dfrac { \sqrt {2}}{2}\)
D. \(3\)",
407,"In the figure, ∠AOB=30°, there are n semicircles that are successively externally tangent, with their centers on ray OA and tangent to ray OB. Let the radii of semicircles C₁, C₂, C₃, …, Cₙ be r₁, r₂, r₃, …, rₙ. Find the value of r_{2011} / r_{2010}.",
408,"In the figure, the side length of the small squares on the grid paper is 1. The thick solid lines depict the three views of a polyhedron. What is the length of the longest edge of this polyhedron? ( )
A. \sqrt{34}
B. \sqrt{41}
C. 5 \sqrt{2}
D. 2 \sqrt{15}",
409,"In the figure, given that AB and AC are two chords of the circle, a tangent line at point B intersects the extension of AC at point D. A line parallel to BD through point C intersects the circle at point E and intersects AB at point F. Given that AF = 6, FB = 2, and EF = 3, what is the length of segment CD?",
410,"In triangle $ABC$, $ heta ACB = 100^ ext{o}$, $AC = AE$, $BC = BD$, then the degree measure of $ heta DCE$ is ( )
A. 20°
B. 25°
C. 30°
D. 40°",
411,"Student Xiao Ming needs to measure the width of a river (the banks are parallel to each other). As shown in the figure, Xiao Ming selects two observation points A and B on one bank, and an observation point C on the opposite bank. The measurements are AB = 31m, ∠CAB = 37°, ∠CBA = 120°. Based on the above data, help Xiao Ming calculate the width of the river. (Result accurate to 0.1, reference data: \( \sin 37° \approx 0.60, \cos 37° \approx 0.80, \tan 37° \approx 0.75, \sqrt{2} \approx 1.41, \sqrt{3} \approx 1.73 \)",
412,"In the figure, \(PA\) and \(PB\) are tangent to circle \(⊙O\) at points \(A\) and \(B\), respectively. Point \(C\) is a point on circle \(⊙O\), and \(∠ACB=65^{\circ}\). What is \(∠P=\) ______ degrees?",
413,"Given the figure, find the volume of the cone.",
414,"Given planes α ⊥ β intersecting along line l, with points A and B on l, points C and D in β such that DA ⊥ l, CB ⊥ l, DA = 2, AB = 4, CB = 4. Let P be a point in plane α such that ∠DPA = ∠CPB. Find the minimum value of the cosine of the dihedral angle P-BC-D.",
415,"As shown in the figure, a particle P(x,y) moves along a curve in the xy-plane with constant speed. The projection point of its motion on the x-axis is Q(x,0). Which graph best represents the velocity v(t) of the projection point Q(x,0)?",
416,"In the figure, which of the following conditions can determine that line a is parallel to line b? A. ∠3 = ∠2 B. ∠1 = ∠3 C. ∠4 + ∠5 = 180° D. ∠2 = ∠4",
417,"The three views of the spatial geometric body are shown in the figure, then the volume of this geometric body is ( )
A. \(16\pi -\dfrac{16}{3}\)
B. \(16\pi -\dfrac{32}{3}\)
C. \(8\pi -\dfrac{16}{3}\)
D. \(8\pi -\dfrac{32}{3}\)",
418,"A geometric body is formed by cutting off a quadrilateral pyramid from a triangular prism. Its three views are shown in the figure. What is the volume of this geometric body?
A. (1)
B. (2)
C. (3)
D. (4)",
419,Given that AF = 20 meters and DH = 12 meters. The area of shape A is 6 square meters larger than the area of shape B. Find the length of BF.,
420,"The geometric body shown in Figure 1 has a top view as shown in Figure 2. What is the left view of this geometric body?
A. (Image)
B. \(\boxplus\)
C. \(\boxed { \begin{array} { r l } \end{array} }\)
D. \(\boxed { + }\)
E.",
421,"As shown in the figure, one side of the matchbox ABCD falls to the position AB'C'D'. Connect CC'. Let AB = a, BC = b, AC = c. This can be used to illustrate the theorem or formula we have learned ( ) 
A. Pythagorean theorem
B. Difference of squares formula
C. Perfect square formula
D. All three answers above are correct",
422,"In square ABCD, four triangles are cut off to obtain a pentagon EFGHI (as shown in the figure, where the marked numbers represent the lengths of each segment). The segment IJ divides the pentagon EFGHI into two equal area parts. What is the length of FJ?",
423,"Place a triangular ruler as shown in the figure. If AE is parallel to BC, then ∠AFD = ▲ <sup>0</sup>.",
424,"In figure B, in the triangular pyramid A-BCD, where AD ⊥ plane ABC and AO ⊥ plane BCD, point O is the foot of the perpendicular and lies inside triangle BCD. Explore the relationship satisfied by S_{△ABC}, S_{△BCO}, and S_{△BCD}.",
425,"As shown in the figure, in circle O, OA = AB, OC ⊥ AB. Which of the following conclusions are correct? ① The length of AB is equal to the side length of the inscribed regular hexagon in the circle. ② The length of chord AC is equal to the side length of the inscribed regular dodecagon in the circle. ③ Arc AC = arc CB. ④ ∠BAC = 30°
A. ①②④
B. ①③④
C. ②③④
D. ①②③",
426,"In the figure, \(AD\), \(BE\), and \(CF\) are the diagonals of the regular hexagon \(ABCDEF\). The number of parallelograms in the figure is \((\) \()\)",
427,"As shown in the figure, the automatic sprinkler on the lawn can rotate 220°. If its spray radius is 20m, what is the area of the lawn it can irrigate? ______ m².",
428,"The side length of the large square is 10 cm, and the side length of the small square is 5 cm. In the figure below, the shaded areas of the shapes are equal ( ) 
A. 2
B. 3
C. 4
D. 5",
429,"In the figure, there are two lighthouses A and B by the sea. The reefs are distributed in the arc-shaped area formed by points A and B (the arc is part of circle O), with ∠AOB = 96°. To avoid the reefs, the maximum angle ∠APB that the ship P can make with A and B is ▲°.",
430,"As shown in the figure, the top of the hill is flat ground with a high-voltage transmission tower at point A. The slope BD has a gradient of i = 1 : √3 and length 50 meters. At point B, the angle of elevation to A is 45°, and at point D, it is 60°. Find the height of the tower AE. (√3 ≈ 1.73, accurate to 0.1 meters)",
431,"In quadrilateral ABDC, triangle EDC is obtained by rotating triangle ABC around vertex C by 40 degrees, and vertex A coincides with point E on line AB. Then, ∠1 + ∠2 = ? degrees.",
432,"(2010•Dazhou) Knowledge is everywhere in life. As shown in the figure, the positional relationship of the bicycle wheels represented by the two circles is ( )
A. Externally tangent
B. Internally tangent
C. Externally separated
D. Internally contained
E.",
