row_id,english_question,bangla_question
3000,"In the figure, on the sides of angle AOB, segments AO and BO are taken equal, OC and OD are also equal. Connecting AD and BC intersects at point P, and connecting OP, how many pairs of congruent triangles are there in the figure?",
3001,"Which of the four groups of figures is centrally symmetric?
A. 1 group
B. 2 groups
C. 3 groups
D. 4 groups",
3002,"Twenty square paper pieces, each with a side length of 10 cm, are placed on the floor one by one in order. When placing, the requirement is that the vertex of the later paper piece must coincide with the center of the previous paper piece. (The image below shows five pieces already placed.) What is the area covered by the 20 paper pieces on the floor in square centimeters?",
3003,"In the figure, each small square has equal side lengths, and points A, B, and C are the vertices of the small squares. What is the degree measure of angle ∠ABC? ( )
A. 30°
B. 45°
C. 60°
D. 90°",
3004,"Flip the given shape downwards, then rotate it 90° counterclockwise. Which option matches the resulting shape?",
3005,Calculate the area of the shaded part. (Unit: decimeters),
3006,"A net of a cube is shown with points A, B, C, D located at vertices. After folding into a cube, what is the angle between the lines AB and CD?",
3007,"In the figure, the shaded part is a square. Find the perimeter of the largest rectangle.",
3008,A rectangular strip of paper with a width of 2 cm is folded into a shape where the angle between the two arms is 60°. What is the length of the crease in cm? Express the answer in simplest radical form.,
3009,"The three views of a certain geometric body (as shown in the figure) are all isosceles right triangles with a side length of 2. What is the surface area of this geometric body? ( )
A. $4 + 4 \sqrt { 2 }$
B. $4 \sqrt { 2 }$
C. $4 + \sqrt { 2 }$
D. $8 + 4 { \sqrt { 2 } }$",
3010,"Xiao Jiang plays a dart throwing game. He designed a target as shown in the figure, where E and F are the midpoints of the sides AB and CD of rectangle ABCD, respectively. Connecting DE and BF, the midpoints M and N of DE and BF are taken. Connecting AM, CN, and MN, the probability of the dart landing in the shaded area after one throw is ( )",
3011,"In the Cartesian coordinate system, given points \(A(-3,0)\) and \(B(0,4)\), a continuous rotation transformation is applied to \(\triangle OAB\), resulting in triangles \(\triangle _{1}\), \(\triangle _{2}\), \(\triangle _{3}\), \(\triangle _{4}\), and so on. What are the coordinates of the right-angle vertex of \(\triangle _{2016}\)?
A. \((8053,0)\)
B. \((8064,0)\)
C. \((8053, \dfrac {12}{5})\)
D. \((8064, \dfrac {12}{5})\)",
3012,"In the figure, on a square grid, if \( \triangle ABC \sim \triangle PBD \), then point P should be at ( ) position.
A. P_1
B. P_2
C. P_3
D. P_4",
3013,"The three views of a geometric body are shown in the figure. The front view and the left view are two congruent isosceles right triangles with a leg length of 1. What is the surface area of the circumscribed sphere of this geometric body?
A. $12\pi$
B. $4\sqrt{3}\,\pi$
C. $3\pi$
D. $12\sqrt{3}\,\pi$",
3014,"In the figure, point E is on the diagonal AC of square ABCD. If AE = BC, what is the measure of ∠BED?
A. 115°
B. 125°
C. 135°
D. 150°",
3015,"As shown in the figure, a cylinder with a base radius of 5 dm is cut and reassembled into an approximate rectangular prism. The surface area of the rectangular prism is 100 dm² larger than that of the cylinder. What is the surface area of the cylinder in dm²?",
3016,Arrange four boxes of chocolate into a rectangular prism with square sides (as shown in the image). The surface area of the four boxes of chocolate has decreased by 800 square centimeters. Each box of chocolate has a length that is 4 times its width. What is the area of the right side of each box of chocolate in square centimeters?,
3017,"The following image shows the logos of various cars. How many of these logos are axisymmetric figures?
[____ ]
A. 4
B. 3
C. 2
D. 1
Options:",
3018,"In the figure, if ∠AOC = ∠BOD, then the relationship between ∠AOD and ∠BOC is ( )
∠AOD > ∠BOC
∠AOD < ∠BOC
∠AOD = ∠BOC
D. Cannot determine",
3019,"In the figure, the diameter AB of semicircle O is 4. Circle O<sub>1</sub> is externally tangent to semicircle O and is tangent to ray BA at point M. If AM = 3, what is the radius of circle O<sub>1</sub>?",
3020,"An object and its front view are shown in the figure below. What are its left view and top view in the figures on the right?
A. ①②
B. ③④
C. ①④
D. ③②",
3021,"In square ABCD with side length 4, point E lies outside the square such that ∠AED = 45°, and P is the midpoint of AB. Find the maximum possible length of segment PE.",
3022,"The three views of a geometric body are shown in the figure (unit: cm), then the surface area of this geometric body is ( )
A. 4 cm²
B. \( \frac {43}{2} \) cm²
C. 23 cm²
D. 24 cm²",
3023,"In the figure, point P is the midpoint of the height AB of the cylinder, and R is twice the radius r. What fraction of the cylinder's volume is the volume of the cone?",
3024,"In the figure, given a square paper ABCD, point E is a point on the extension of line CB, and point F is a point on side CD. The paper is folded along line EF, and point C coincides with point H on side AD. Connect BD, CH, and CG. Line CH intersects BD at point N, and lines EF, CG, and BD intersect at point M. If DH = 2 and BG = 3, what is the length of segment MN?",
3025,"A plane is flying horizontally at a speed of 5 kilometers per minute. At point A, the pilot observes the angle of depression to the ground point O ahead of the plane as ∠A = 18°. Two minutes later, at point B, the pilot observes the angle of depression to the ground point O as ∠CBO = 45°. Find the height of the plane's flight (accurate to 1 meter).",
3026,"As shown in the image, in the evening, Xiao Liang is walking under a streetlight. During the process of walking from point A to point B, his shadow on the ground ( )
A. Gradually becomes shorter
B. Gradually becomes longer
C. First becomes shorter then becomes longer
D. First becomes longer then becomes shorter",
3027,"In triangle \(\triangle ABC\), where \(AB=AC\), \(BD\) is perpendicular to \(AC\) at point \(D\), \(CE\) is perpendicular to \(AB\) at point \(E\), and lines \(BD\) and \(CE\) intersect at point \(O\). The extension of \(AO\) intersects \(BC\) at point \(F\). How many pairs of congruent right triangles are there in the figure?
A. \(3\) pairs
B. \(4\) pairs
C. \(5\) pairs
D. \(6\) pairs",
3028,How many trapezoids are there in the figure?,
3029,"In the figure, the quadrilateral paper ABCD is symmetric about the line EF. Given that ∠BAD=50° and ∠B=30°, what is the degree measure of ∠BCD?
A. 70°
B. 80°
C. 110°
D. 130°",
3030,"In the figure, the length of the swing rope AB is 3 meters, and when at rest, the board is 0.5 meters above the ground. When a child swings on this swing, at the highest point, the board is 2 meters above the ground (symmetrical left and right). Please calculate the length of the arc that the swing has swung through? (Result retains π)",
3031,"In the figure shown, the angle between two plane mirrors α and β is 60°. The incident light ray AO is parallel to β and strikes α. After two reflections, the reflected light ray O'B is parallel to α. What is the degree measure of angle ∠1?
A. 60°
B. 45°
C. 30°
D. 75°",
3032,Fold the piece of paper with the shape shown in the image into a cube. The number ____ will be on the plane opposite to the plane with the number 2.,
3033,Calculate the area of the shaded part in the figure.,
3034,"Water is uniformly poured into a container until it is full. The change in the height of the water surface \( h \) with respect to time \( t \) is shown in the figure. (In the figure, OABC is a broken line). What is the shape of this container?",
3035,"As shown in the figure, a new sculpture of Wu Yuzhang has been built at a school. Xiao Lin stands at point A, which is 2.7 meters away from the sculpture, and observes the angle of elevation to the top of the sculpture at point D as 45°, and the angle of elevation to the bottom of the sculpture at point C as 30°. Find the height of the sculpture CD. (The final result should be accurate to 0.1 meters, reference data: \( \sqrt{3} \approx 1.7 \))",
3036,"In the equilateral triangle \( \triangle ABC \), point \( O \) is on side \( AB \). Circle \( O \) passes through point \( B \) and intersects sides \( AB \), \( BC \) at points \( D \), \( E \), and point \( F \) on \( AC \). Determine which of the following statements is incorrect:
If \( EF \perp AC \), then \( EF \) is tangent to circle \( O \).
B. If \( EF \) is tangent to circle \( O \), then \( EF \perp AC \).
If \( BE = EC \), then \( AC \) is tangent to circle \( O \).
D. If \( BE = \frac{3}{2} EC \), then \( AC \) is tangent to circle \( O \).",
3037,"In the image, a shape is cut out, and the remaining shape can be folded into a rectangular prism. What is the shape that was cut out?
A. ①
B. ②
C. ③
D. ④",
3038,"Given the three views of a spatial geometric body as shown in the figure, where the front view is an isosceles right triangle and both the side view and top view are squares, what is the volume of this geometric body?",
3039,"Observe the figure, the number of triangles in the nth figure is ( )
A. 2n+2
B. 4n+4
C. 4n
D. 4n-4",
3040,"In the figure 7, it is known that: △ABE ≌ △ACD, ∠1 = ∠2, ∠B = ∠C. Which of the following equations is incorrect? ( )
AB = AC
∠BAE = ∠CAD
BE = DC
AD = DE",
3041,"In the figure, AC is perpendicular to CD at point C, ED is perpendicular to CD at point D, AB is parallel to EF, ∠CAE = 25°, ∠BAE = 10°. Find the measure of ∠DEF.",
3042,Calculate the area of the shaded part as shown in the figure.,
3043,"As shown in the figure, the side length of the large square is 6 cm, and the side length of the small square is 4 cm. Find the area of the shaded part.",
3044,"Using the rectangular iron sheet shown, which is 18.84 dm wide and 10 dm tall, and contains two identical circles at the top, construct a cylindrical oil barrel by rolling the sheet such that the circles become the bases. What is the volume of this oil barrel in liters?",
3045,"The figure consists of 5 squares each with a side length of 1, forming a symmetric 'T' shape. What is the measure of angle ∠BAC in degrees?",
3046,"In the figure, it is known that \( OA = a \) and \( OB = b \). For any point M, the symmetric point of M with respect to point A is S, and the symmetric point of S with respect to point B is N. Express the vector \( MN \) in terms of \( a \) and \( b \).",
3047,"In the square grid shown in the image, triangle ABC is rotated around point A to obtain triangle ADE. Which of the following rotation methods is consistent with the problem?
A. Clockwise rotation 90°
B. Counterclockwise rotation 90°
Clockwise rotation 45°
D. Counterclockwise rotation 45°",
3048,"As shown in the figure: The small squares on the grid paper all have a side length of \(1\). The thick lines depict the three views of a certain geometric body. What is the volume of this geometric body? \((\) \()\)
A. \(4\)
B. \( \dfrac {16}{3}\)
C. \( \dfrac {20}{3}\)
D. \(8\)",
3049,"In the figure, a grid composed of squares with side length a, let the eccentricities of ellipses C₁, C₂, and C₃ be e₁, e₂, and e₃ respectively. Then ( )
A. e₁ = e₂ < e₃
B. e₂ = e₃ < e₁
C. e₁ = e₂ > e₃
D. e₂ = e₃ > e₁",
3050,"Given the three views of a certain geometric body as shown in the figure, what is the surface area of this geometric body?
A. \(4+4 \sqrt {3}\)
B. \(4+6 \sqrt {3}\)
C. \(8+6 \sqrt {3}\)
D. \(8+8 \sqrt {3}\)",
3051,"In the cube ABCDA1B1C1D1, point P moves along edge AB. Find the maximum volume of tetrahedron DPA1C1.",
3052,"In the figure, the following conditions are given: 1) ∠1 = ∠2; 2) ∠3 = ∠4; 3) $AD \parallel BE$, and ∠$D = ∠B$; 4) $AD \parallel BE$, and ∠$BAD = ∠BCD$. Which of the following conditions can lead to $AB \parallel DC$? ( )
A. 1)
B. 2)
C. 2) 3)
D. 2) 3) 4)",
3053,"In the Cartesian coordinate system, given the points $A(-3,0)$ and $B(0,4)$, a continuous rotation transformation is applied to triangle $OAB$, resulting in triangles ①, ②, ③, ④, etc. Which triangle has a vertex with coordinates (36, 3)? (Fill in the triangle's number).",
3054,"Given the three views of a geometric body below, where the front view and side view are both rectangles, and the top view is a square, if we randomly select 4 vertices from this geometric body, they could represent the vertices of the following various geometric shapes (write out all the correct conclusions' numbers): ① Rectangle; ② Parallelogram that is not a rectangle; ③ A tetrahedron with three faces as right triangles and one face as an isosceles triangle; ④ A tetrahedron where each face is an isosceles triangle; ⑤ A tetrahedron where each face is a right triangle.",
3055,"The property management department of a residential community has designated a road as a parking lot to solve the parking difficulties of residents. The parking space is represented by rectangle ABCD, where AB = 5.4 meters, BC = 2.2 meters, and \( \angle DCF = 40^{\circ} \). Please calculate the width EF of the road occupied by the parking space (result rounded to 0.1 meters). Reference data: sin40°≈0.64, cos40°≈0.77, tan40°≈0.84.",
3056,"A sphere with a radius of 2 has been cut, and the remaining geometric figure's three views are shown in the image. What is the surface area of this geometric figure?",
3057,"Which of the following shapes belong to the category of prisms? ( )
A. 2
B. 3
C. 4
D. 5",
3058,Calculate the area of the shape.,
3059,"In the figure, planes \( \alpha \parallel \beta \), line segment \( AB \) intersects \( \alpha \) and \( \beta \) at points \( M \) and \( N \) respectively, line segment \( AD \) intersects \( \alpha \) and \( \beta \) at points \( C \) and \( D \) respectively, and line segment \( BF \) intersects \( \alpha \) and \( \beta \) at points \( F \) and \( E \) respectively. Given that \( AM=9 \), \( MN=11 \), \( NB=15 \), and \( S_{\triangle FMC}=78 \), find the area of triangle \( END \).",
3060,"A rectangle with a length of 8 cm is folded along a dashed line, and a right trapezoid is cut out along the dashed line shown in the figure. The area of the cut-out part is 6 cm², and the perimeter of the trapezoid after unfolding is ( )
A. $(10+2{\sqrt{13}})$ cm
B. $(10+{\sqrt{13}})$ cm
C. 22 cm
D. 18 cm",
3061,"In the figure, the tangent value of angle 1 is equal to ________",
3062,"In the Cartesian coordinate system, given point A (3, 0) and point B (0, 4), the first rotation of triangle ABO around point A clockwise results in triangle AP<sub>1</sub>M<sub>1</sub>, where points B and O fall on points P<sub>1</sub> and M<sub>1</sub> respectively, and point P<sub>1</sub> is on the x-axis. The second rotation of triangle AP<sub>1</sub>M<sub>1</sub> around point P<sub>1</sub> clockwise results in triangle M<sub>2</sub>P<sub>1</sub>P<sub>2</sub>, where points M<sub>1</sub> and A fall on points P<sub>2</sub> and M<sub>2</sub> respectively, and point P<sub>2</sub> is on the x-axis. The third rotation of triangle M<sub>2</sub>P<sub>1</sub>P<sub>2</sub> around point P<sub>2</sub> clockwise results in triangle P<sub>3</sub>M<sub>3</sub>P<sub>2</sub>, where points M<sub>2</sub> and P<sub>1</sub> fall on points P<sub>3</sub> and M<sub>3</sub> respectively, and point P<sub>3</sub> is on the x-axis. This process continues until triangle M<sub>2015</sub>P<sub>2014</sub>P<sub>2015</sub> is obtained, where point P<sub>2015</sub> is on the x-axis. What are the coordinates of point P<sub>2015</sub>?",
3063,A geometric figure's three views are shown in the image. The top view and the left view are both circles with a radius of 2. What is the surface area of this geometric figure?,
3064,"Among the four numbers below, one number that shares the common property of the four given patterns is ( )
A. 2
B. 4
C. 6
D. 0",
3065,"If the box can be folded along the dashed line in the image to form a box with an open top, what is the letter on the bottom of the box?",
3066,Formulate and solve the equation based on the image: The area of the parallelogram is 8.8 square meters.,
3067,"A square with an area of 1 undergoes a ""growth"" process, resulting in two smaller squares growing on its sides. The three squares form a right triangle. After another ""growth"" process, the total area of all squares in the figure is to be determined.",
3068,Calculate the area of the shaded part as shown in the figure.,
3069,"In the cube ABCD-A'B'C'D', point M is the midpoint of edge BC. Point P moves on the bottom face A'B'C'D' and the side face CDD'C' such that ∠MAC' = ∠PAC'. What is the trajectory of point P?
A. Two segments of circular arcs
B. Two segments of elliptical arcs
C. Two segments of hyperbolic arcs
D. Two segments of parabolic arcs",
3070,"In the figure, in parallelogram ABCD, AB=4, BC=6, the perpendicular bisector of AC intersects AD at point E. What is the perimeter of triangle CDE?
A. 6
B. 8
C. 10
D. 12",
3071,"A solid object can be viewed from three directions as shown in the figure. How many small cubes does it consist of?
A. 18
B. 10
C. 9
D. 8",
3072,"In the figure, if AB is parallel to CD and EF, and BC is parallel to AD, and AC is the angle bisector of ∠BAD, then how many angles are equal to ∠AOF?",
3073,"The figure shows the three views of a certain geometric body. What is the surface area of this geometric body? ( )
A. 20 + 2π
B. 20 + 3π
C. 24 + 2π
D. 24 + 3π",
3074,"In the figure, ABCD is a parallelogram. What is the height of the parallelogram with base CD in meters?",
3075,"In the cube \(ABCD-A_{1}B_{1}C_{1}D_{1}\), points \(M\), \(N\), and \(P\) are the midpoints of edges \(DD_{1}\), \(D_{1}A_{1}\), and \(A_{1}B_{1}\) respectively (as shown in the figure). A plane passing through points \(M\), \(N\), and \(P\) cuts off the part of the cube that contains vertex \(C_{1}\). What is the front view of the remaining geometric body?
Option A: ![Option A](tikuimages/2/2018/700/shoutiniao38/72edc2773cbbfa9a0ac3e4bc3be8c644.png)
Option B: ![Option B](tikuimages/2/2018/700/shoutiniao90/5c72f99191da47a7de348d006220de73.png)
Option C: ![Option C](tikuimages/2/2018/700/shoutiniao28/ceb1ded815789f2b797d78792eb2d757.png)
Option D: ![Option D](tikuimages/2/2018/700/shoutiniao42/44e09aa7236618e7b7d7db36f9a328fc.png)",
3076,"In the figure, E is a point on the extension of side BC of square ABCD, and BC = CE. If CE = 5 cm, what is the length of CF? ( )
A. \( \frac{9}{2} \) cm
B. 3 cm
C. \( \frac{5}{2} \) cm
D. 5 cm",
3077,"In the figure, in triangle $ABC$, $AB = AC$, $ riangle A = 36^ ext{o}$, the perpendicular bisector $DE$ of $AB$ intersects $AC$ at $D$ and $AB$ at $E$. The following conclusions are given: (1) $BD$ bisects $ riangle ABC$; (2) $AD = BD = BC$; (3) The perimeter of triangle $BDC$ equals $AB + BC$; (4) $D$ is the midpoint of $AC$. Which of the following propositions are correct?",
3078,"The three views of a spatial geometric figure are shown in the figure. What is the surface area of this geometric figure? ( )
A. 48
B. $3 2 + 8 \sqrt { 1 7 }$
C. $4 8 + 8 \sqrt { 1 7 }$
D. 80",
3079,"In the figure, \(\triangle ABC\) is inscribed in \(⊙O\), \(AD\) is perpendicular to \(BC\) at point \(D\), \(AD=2cm\), \(AB=4cm\), \(AC=3cm\). What is the diameter of \(⊙O\)?
A. \(2cm\)
B. \(4cm\)
C. \(6cm\)
D. \(8cm\)",
3080,"In quadrilateral ABCD, points E and F are the midpoints of AD and BC, respectively, and points G and H are the midpoints of BD and AC, respectively. Under what conditions do AB and CD make quadrilateral EGFH a rhombus? ( )
AB = CD
AB ∥ CD
AB \parallel CD
AB = CD, AB ∥ CD",
