row_id,english_question,bangla_question
1000,"In the figure, the area of the shaded region when circle $O_1$ with a diameter of 2 cm is translated 3 cm to circle $O_2$ is cm<sup>2</sup>.",
1001,"In the figure, there is a gray sector OAB on a horizontal surface with an area of 30π \( \text{cm}^2 \), where the length of OA is 6 \( \text{cm} \) and OA is vertical to the ground. If the sector in figure (a) rolls to the right until point A touches the ground again, as shown in figure (b), how far does point O move ( ) \( \text{cm} \)?
A. 11π
B. 12π
C. 10π + 2\sqrt{3}
D. 11π + \sqrt{3}",
1002,"Given the three views of a geometric body as shown in the figure, the volume of this geometric body can be obtained as ( )
A. π+1
B. 4π+1
C. π+1/3
D. 4π+1/3",
1003,"To strengthen the publicity of the Red Tourism Festival, a promotional banner needs to be hung from point A to point E on Building A. At point D on the top of Building B, the angle of elevation to the top of the banner at point A is 45°, and the angle of depression to the bottom of the banner at point E is 30°. If the horizontal distance BC between Buildings A and B is 21 meters, what is the approximate length of the banner in meters? ( $\sqrt{2} \approx 1.414$, $\sqrt{3} \approx 1.732$, result accurate to 0.1 meters)",
1004,"The three views of a certain frustum are shown in the figure (unit: cm). What is the volume of this frustum?
A. \(21\pi c{{m}^{3}}\)
B. \(\dfrac{7\sqrt{10}}{3}c{{m}^{3}}\)
C. \(7\pi c{{m}^{3}}\)
D. \(9\sqrt{10}\) \(c{{m}^{3}}\)",
1005,"A cube has its six faces marked with the numbers 1, 2, 3, 4, 5, and 6. When the cube is rolled on the table, based on the three situations given in the image, it can be determined that the number opposite to 1 is the number.",
1006,"In the figure, the three medians AD, BE, and CF of triangle ABC intersect at point O. If the area of the shaded region is 4, then the area of triangle ABC is ( )
A. 8
B. 12
C. 16
D. Cannot be determined",
1007,"The three views of a certain geometric body are shown in the figure, then the volume of this geometric body is \((\) \()\)
A. \(6\)
B. \( \dfrac {20}{3}\)
C. \(7\)
D. \( \dfrac {22}{3}\)",
1008,"In the figure, point P is on the extension of diameter AB of circle D. Line PC is tangent to circle D at point C. The angle bisector of ∠APC intersects AC at point Q. What is the measure of ∠PQC?
A. 30°
B. 45°
C. 50°
D. 60°",
1009,"In the figure, AB and CD are two perpendicular chords of circle O, and the central angle ∠AOC = 130°. The extended lines of AD and CB intersect at point P. Find ∠P = ____________ degrees.",
1010,"In the figure, if ∠BAC = 110° and MP and NQ are perpendicular bisectors of AB and AC respectively, what is the degree measure of ∠PAQ?
Choices:
(A) 20°
(B) 60°
(C) 50°
(D) 40°",
1011,"The three views of a geometric body are shown in the figure. What is the volume of this geometric body?
A. \(200+9\pi\)
B. \(200+18\pi\)
C. \(140+9\pi\)
D. \(140+18\pi\)",
1012,"To install street lights in the central green belt MN (4m wide) of a road that is 36m wide, the length of the lamp arm AD is 3m, and it forms an angle of 120° with the lamp post CD. The lamp uses a conical lampshade, and the axis AB of the lampshade is perpendicular to the lamp arm. When the axis of the lampshade passes through the middle of the road surface on one side (excluding the green belt part of the road surface), the lighting effect is most ideal. The question is: how high should the lamp post be designed to achieve the most ideal lighting effect? (Accurate to 0.01m, reference data $ \sqrt {3} \approx 1.732$).",
1013,"As shown in the figure, the following patterns are the logos of several banks in our country. Among them, the axisymmetric shapes are \((\) \()\)
A. 1
B. 2
C. 3
D. 4",
1014,The three views of a machine part are shown in the figure (unit: cm). The surface area of this part is $\mathtt{c m}^{2}$,
1015,"As shown in the figure, \(∠A=10^{\circ}\), \(∠ABC=90^{\circ}\), \(∠ACB=∠DCE\), \(∠ADE=∠EDF\), \(∠CED=∠FEG\). Then \(∠F=\) ______.",
1016,What is the area of the irregular shape shown on the 1 cm² grid?,
1017,"As shown in the figure, if three line segments in the grid are translated along the horizontal or vertical direction to form a connected triangle, what is the minimum total number of grid units moved in the horizontal and vertical directions?
A. 6
B. 7
C. 8
D. 9",
1018,"In the figure, the coordinates of points A and B are (2, 0) and (0, 1) respectively. If the line segment $A \mathcal{B}$ is translated to $A_{1}B_{1}$, what is the value of $a + b$?
A. 2
B. 3
C. 4
D. 5",
1019,"In the figure shown, points A, B, and C are on the circumference of circle O. The external angle ∠ABC measures n°. What is the measure of angle ∠AOC?",
1020,"A red right triangle, a blue right triangle, and a yellow square are arranged to form a larger right triangle. The hypotenuse of the red triangle is 21 cm, and the hypotenuse of the blue triangle is 36 cm. What is the combined area of the red and blue triangles?",
1021,"In the figure, CD is the diameter of circle O, O is the center of the circle, E is a point on the circle, and ∠EOD = 80°. A is a point on the extension of line DC, and AE intersects the semicircle at point B. Given that AB = OC, what is the measure of ∠EAD?",
